Date,Depot,Avg. Vehicles Held - Per Day PMPML,Held PPP Vehicles per day,Held Total PMPML (Own+PPP),Held Hire Vehicles Per Day,Total Vehicles Per Day,Avg.Vehicle Held Per Day PMPML,Held PPP Vehicles per day (alt),Held Total PMPML (Own+PPP) (alt),Held Hire Vehicles Per Day (alt),Held Total (PMPML+HIRE) Per Day,Avg. Vehicles On Road- PMPML Per Day (OWN),Avg. Spare Vehicles Per Day,Avg.Available Veh. On Road (PMPML),% of Spare Vehicles,Avg. Vehicles On Road - PMPML Per Day,On Road PPP Vehicles per day,On Road Total (OWN+PPP),On Road Hire Vehicles Per Day,Total Avg.Veh- On Road Per Day,Average Vehicles Off road - PMPML Per Day,PPP Vehicles Off Road per day,Off Road Total (OWN+PPP),Hire Vehicles Off Road Per Day,Total Vehicles Off Road Per Day,Avg.Workshop Vehicles Per Day,% of Workshop Vehicles,No.of Schedules Sanctioned Per Day (PMPML + PPP),Hired,Schedules Total (PMPML+HIRE) Per Day,Average No.of Schedule operated Per Day (PMPML+PPP),Hired Vehicles Per Day,Total Per Day (PMPML+HIRED),Schedules Sanctioned KMs,Eff. KMs Operated Diesel (Own),Effective Kms Operated Diesel(PPP),Total Eff;km.Diesel (Own+PPP),Effective KMs Operated CNG (Own),Effective KMs Operated CNG (PPP),Total Eff.km CNG (Own+PPP),Total Eff.km E-Bus (Own),Effe. KMs Operated Diesel+CNG+E (Own+PPP),Hired Vehicles Eff. KMs CNG,Hired Vehicles Eff. KMs - E,Total Hired Vehicle Eff. KMs,Total Eff.Km (Own+Hire),Daily Average Effective Km,Effective Km Per Bus Per day,Route Dead KMs- Diesel,Route Dead KMs- CNG,Route Dead KMs- Electric,Total Dead KMs (Diesel+CNG+E),Daily Average Dead Km - Diesel,Daily Average Dead Km - CNG,Daily Average Dead Km - Electric,Total Per Day Dead KMs (Diesel+CNG+E),Crew & Misc.KMs (PMPML) Diesel,Crew & Misc.KMs (PMPML) CNG,Crew & Misc.KMs (PMPML) E-Bus,Crew & Misc.KMs (PMPML) Total,Daily Average Crew & Misc.KMs,Gross KMs- Diesel (Own),Gross KMs- CNG (Own+PPP),Gross KMs- Electric (Own),Total Gross KMs (Diesel+CNG+E),Daily Average of Gross Km- Diesel,Daily Average of Gross Km- CNG,Daily Average of Gross Km- E,Total Daily Avg.(Diesel+CNG+E),Total Cancelled KMs,Daily average of Cancelled KMs,Passenger Earning (Sale of Ticket)(₹),Average daily earning in Rs.,Earning / passenger / day in Rs,Earning Per Vehicle Per day in Rs.,Earning per KMs in Rs.(EPK) (₹),% Load Factor on- 1. Sale of Tickets,"% Load Factor on- 2. On Total Traffic Receipts i.e. (Earning from All types of Passes, Luxury, Monthly Contract, Casual Contract etc. as per Depotwise Eff. KM)",Cost per Bus KMs in Rs. (As per Balance Sheet 2023-2024),% of Fleet Utilization(PMPML+PPP),Vehicle Utilization in KMs (Gross) (PMPML+PPP),Avg. Passenger travel per day (On Ticket Sale),Passenger Per Bus Per day,Total Amount of Fine recovered by the Traffic Sup.Staff in Rs.,Total Casual Contracts accepted,Total no.of Vehicles supplied,Total no.of Student Passes issued,Amt. recd from Student Passes (₹),One Day Passes ₹ 10 (Punyadasham),One Day Passes ₹ 40 (Sr.Citizen),One Day Passes ₹ 40 (within PMC Limit),One Day Passes ₹ 40 (within PCMC Limit),One Day Passes ₹ 50 (within Both Municipal limit),One Day Passes ₹ 120 (All Route),One Day Passes Total Daily Passes,Monthly Passes ₹ 500 (Sr.Citizens),Monthly Passes ₹ 700 (Mun.Corpn.Employees),Monthly Passes ₹ 900 (within One Mun.Corpn.),Monthly Passes ₹ 1200 (within Both Mun.Corpn.),Monthly Passes ₹ 2700 (All Route),Monthly Passes -Other Punching Passes,Total (Monthly Passes),Pune Darshan Seva,Pune Parytan,Gr.Total (Daily+Monthly) (₹),Earning per KM of Commuters Passes in Rs. (₹),No.of Accidents (PMPML) 1. Fatal,No.of Accidents (PMPML) 2. Major,No.of Accidents (PMPML) 3. Minor,No.of Accidents (PMPML) 4. Insignificants,No.of Accidents (PMPML) Total,Rate of Accidents per 1 Lakh KMs (PMPML),No.of Accidents (HIRED) 1. Fatal,No.of Accidents (HIRED) 2. Major,No.of Accidents (HIRED) 3. Minor,No.of Accidents (HIRED) 4. Insignificants,No.of Accidents (HIRED) Total,Rate of Accidents per 1 Lakh KMs (HIRED),Total no.of Breakdown (PMPML Own),"Breakdown rate per 10,000 KMs",Diesel Consumption in Litres- PMPML(Own),Diesel Consumption In litres (PPP),Total Diesel (PMPML Own+PPP),Diesel Conusmption per Day in litres- PMPML(Own+PPP),Diesel Consumption In litres per Bus per day PMPML (Own+PPP),Diesel Consumption per Day in Litres- PMPML(Own),Diesel Consumption In Litres per Bus per day PMPML (Own),CNG Consumption in Kg. (PMPML),CNG Consumption in Kg. (PPP),Total CNG (PMPML Own+PPP),CNG Consumption Per Day (PMPML + PPP),CNG Consumption in Kg per Bus per Day (PMPML+PPP),E-Bus Consumption in Units (Own),E-Bus Consumption Per Day in Units (Own),E-Bus Consumption in Units per Bus Per Day (Own),KMs per Litre of Diesel (KMPL)(Own),Kms. per litre of diesel (KMPL) PPP,KMs per Kg.of CNG (KMPG)(Own),KMs per Kg.of CNG (KMPG) PPP,Total KMPG (Own+PPP),KMs per Unit of E-Bus(KMPU)(Own),Engine Oil Consumption in Litres (Top-up Oil),Engine Oil Cons.in Litres per day (Top-up),Kilometer per Litre of Engine oil (Top-up),Consumption Eng. Oil per bus per day in Litre (Top-up),Engine Oil Consumption in Litres (Change Oil),Engine Oil Cons.in Litres per day (Change),Kilometer per Litre of Engine oil (Change),Consumption Eng. Oil per bus per day in Litre (Change),Engine Oil Consumption in Litres (Total Oil),Engine Oil Cons.in Litres per day (Total),Kilometer per Litre of Engine oil (Total),Consumption Eng. Oil per bus per day in Litre (Total),No.of New Tyres removed for retreading,Avg. KMs per New Tyres,No.of Retreaded Tyres removed for further retreading,Avg. KMs per Retreaded Tyres,Total Bus Staff ratio – Norm A) Administration - 1.00,Total Bus Staff ratio – Norm B) Traffic - 6.50,Total Bus Staff ratio – Norm C) Workshop - 1.50,Total Bus Staff ratio – Norm Total (A+B+C) - 9.00,Average Salary per Employee per day (incl. DW workers on duty) (₹),Total no.of Default Cases Reported DEO,Total no. of Passenger Complaints received (including Telephone),Total Number of Routes,Average Route Length in KMs,All Traffic Earning (₹),Average Daily Earning (₹),Earning per passenger per day (₹),Earning per KMs in Rs. (EPK) (₹),"Avg. Passenger per day on Traffic (including Ticket Sales, Commuters Passes, Student Passes, Monthly Passes & Casual Contract, Luxury Service, Mobile App etc.)","Avg Passenger per day (Passes, CC, Aaram Bus)","% of Avg Passenger per day (Passes, CC, Aaram Bus)",Avg Passenger per Bus per day on Traffic,Earning per Bus per day on Traffic Revenue (₹)
Oct 2024,Kothrud,130,0,130,38,168,130,0,130,38,168,93,15,108,11.54,93,0,93,36,129,37,0,37,2,39,22,16.92,122,34,156,76,36,null,877441,93013,null,null,413120,0,413120,2566,508699,230271,0,230271,738970,23838,184.79,3604,13778,100,17482,116,444,3,564,1558,12392,0,13950,450,98175,439290,2666,540131,3167,14171,86,17424,138472,4467,22545939,727288,12,5637.89,30.51,44.55,68.23,0,71.54,187.35,60606,470,0,0,0,1080,845143,0,392920,3820400,38160,1728800,64320,6044600,297000,37100,515700,194400,13500,245100,1302800,0,0,7347400,9.94,0,1,0,0,1,null,0,0,0,0,0,0,67,1.24,29813,null,null,null,null,962,57.23,154681,0,154681,4990,66.36,1890,61,60.97,3.29,null,2.84,0,2.84,1.41,735,23.71,731.24,0.25,430,13.87,1249.92,0.15,1165,37.58,461.34,null,19,78397,42,44346,0.17,3.68,0.6,4.45,0,100,119,36,20.15,34525852,1113737,12.48,46.72,89263,28657,32.1,691.96,8633.62
Oct 2024,Katraj,139,0,139,66,205,139,0,139,66,205,93,7,100,5.04,93,0,93,62,155,46,0,46,4,50,39,28.06,114,59,173,88,62,null,1090166,82762,null,null,462308,0,462308,0,545070,407611,0,407611,952681,30732,198.27,5679,9391,0,15070,183,303,0,486,0,5921,0,5921,191,88441,477620,0,566061,2853,15407,0,18260,137485,4435,31580515,1018726,12.95,6572.43,33.15,42.95,64.16,0,66.91,196.34,78668,508,0,0,0,1392,1089560,40,684840,4724640,58720,2236950,242040,7947230,382500,47600,665100,250800,16200,315983,1678183,0,0,9625413,10.1,0,0,0,0,0,null,0,0,0,0,0,0,78,1.38,29490,null,null,null,null,951,65.47,173463,0,173463,5596,71.31,0,0,0,3,null,2.75,0,2.75,0,632,20.39,895.67,0.22,560,18.06,1010.82,0.19,1192,38.45,474.88,null,16,56113,59,34838,0.14,3.9,0.6,4.64,0,122,115,39,18.28,47178757,1521895,13.16,49.52,115688,37020,32,746.37,9818.68
Oct 2024,Hadapsar,81,0,81,68,149,81,0,81,68,149,61,11,72,13.58,61,0,61,64,125,20,0,20,4,24,9,11.11,78,61,139,59,64,null,914407,87049,null,null,278215,0,278215,0,365264,340738,114693,455431,820695,26474,211.79,1250,3042,0,4292,40,98,0,138,625,6071,0,6696,216,88924,287328,0,376252,2869,9269,0,12137,93712,3023,26483258,854299,14.02,6834.39,32.27,42.72,63.94,0,75.31,198.97,60934,487,0,0,0,1199,938610,30,664800,3637040,185320,1494900,581040,6563130,329500,40600,572400,216000,16200,272206,1446906,0,0,8010036,9.76,0,0,0,0,0,null,0,1,0,0,1,0.22,10,0.27,22559,null,null,null,null,728,50.48,97951,0,97951,3160,67.83,0,0,0,3.94,null,2.93,0,2.93,0,383,12.35,982.38,0.2,266,8.58,1414.48,0.14,649,20.94,579.74,null,10,68777,25,33663,0.13,3.5,0.51,4.14,0,107,105,34,19.78,39637712,1278636,13.88,48.3,92108,31174,33.85,736.86,10229.09
Oct 2024,Upper Depot,112,0,112,0,112,112,0,112,0,112,81,4,85,3.57,81,0,81,0,81,31,0,31,0,31,27,24.11,87,0,87,69,0,null,492364,40031,null,null,405900,0,405900,0,445931,0,0,0,445931,14385,177.59,0,9355,0,9355,0,302,0,302,0,6696,0,6696,216,40031,421951,0,461982,1291,13611,0,14903,46433,1498,16959135,547069,12.6,6753.94,38.03,48.85,68.16,0,72.32,183.98,43428,536,0,0,0,651,510001,20,422160,1877320,5920,697650,105840,3108910,179000,22400,311400,117600,8100,147905,786405,0,0,3895315,8.74,0,0,0,0,0,null,0,0,0,0,0,0,62,1.34,12817,null,null,null,null,413,58.91,161247,0,161247,5202,70.31,0,0,0,3.12,null,2.62,0,2.62,0,420,13.55,1099.96,0.17,312,10.06,1480.71,0.12,732,23.61,631.12,null,28,66180,29,38965,0.13,4.64,0.92,5.69,0,114,39,25,26.22,23659787,763219,12.74,53.06,59892,16464,27.49,739.4,9422.46
Oct 2024,Pune Station,0,0,0,106,106,0,0,0,106,106,0,0,0,0,0,0,0,104,104,0,0,0,2,2,0,0,11,95,106,0,104,null,715703,0,null,null,0,0,0,0,0,0,660477,660477,660477,21306,204.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55226,1781,21563336,695591,15.18,6688.38,32.65,50.51,73.55,0,0,0,45831,441,0,0,0,965,755373,40,231240,1518680,138200,2537400,64440,4490000,265500,32900,460800,174000,10800,219066,1163066,0,0,5653066,8.56,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0.09,2.83,0,2.92,0,40,199,22,20.64,31401502,1012952,14.54,47.54,69645,23814,34.19,669.66,9739.92
Oct 2024,Nigadi,0,0,0,175,175,3,0,3,175,178,3,0,3,0,3,0,3,153,156,0,0,0,22,22,0,0,14,158,171,3,153,null,1227709,6448,null,null,0,0,0,0,6448,588962,505892,1094854,1101302,35526,227.73,68,0,0,68,2,0,0,2,4637,0,0,4637,150,11153,0,0,11153,360,0,0,360,126406,4078,35768125,1153810,14.3,7396.22,32.48,44.16,64.1,0,100,119.92,80682,517,0,0,0,1609,1259535,0,603240,822560,769680,4904150,205920,7305550,442500,55300,768600,290400,18900,365277,1940977,0,0,9246527,8.4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,2801,null,null,null,null,90,30.12,0,0,0,0,0,0,0,0,3.98,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0.18,2.47,0.02,2.67,0,25,195,35,21.43,51923393,1674948,13.98,47.15,119775,39093,32.64,767.79,10736.85
Oct 2024,Bhosari,33,0,33,100,133,33,0,33,100,133,20,7,27,21.21,20,0,20,89,109,13,0,13,11,24,6,18.18,32,90,122,17,89,null,856480,12365,null,null,85090,0,85090,0,97455,662599,0,662599,760054,24518,224.93,430,5722,0,6152,14,185,0,199,0,7945,0,7945,256,12795,98757,0,111552,413,3186,0,3598,96427,3111,24747302,798300,14.42,7323.85,32.56,47.83,67.61,0,60.61,179.92,55371,508,0,0,0,1110,869257,0,343960,270520,705120,2601600,206280,4127480,305500,37800,530100,200400,13500,252093,1339393,0,0,5466873,7.19,0,0,0,0,0,null,0,0,0,0,0,0,31,2.78,2827,null,null,null,null,91,39.75,34599,0,34599,1116,63.04,0,0,0,4.53,null,2.85,0,2.85,0,176,5.68,633.82,0.28,94,3.03,1186.72,0.15,270,8.71,413.16,null,3,80588,5,48295,0.23,2.61,0.24,3.08,0,158,110,26,23.73,34979608,1128374,13.92,46.02,81059,25688,31.69,743.66,10352.06
Oct 2024,Pimpri,95,0,95,47,142,93,0,93,47,140,56,11,67,11.83,56,0,56,37,93,37,0,37,10,47,26,27.96,65,42,107,46,37,null,669795,41054,null,null,282608,0,282608,0,323662,239277,0,239277,562939,18159,195.26,15347,16140,0,31487,495,521,0,1016,0,3649,0,3649,118,56401,302397,0,358798,1819,9755,0,11574,106856,3447,17484985,564032,12.77,6064.86,31.06,43.54,64.29,0,60.22,206.68,44185,475,0,0,0,822,643821,0,205520,295000,858160,2370350,75000,3804030,226000,28000,393300,148800,10800,186714,993614,0,0,4797644,8.52,0,0,0,0,0,null,1,0,0,0,1,0.42,74,2.06,14052,null,null,null,null,453,51.49,102945,0,102945,3321,70.36,0,0,0,4.01,null,2.94,0,2.94,0,730,23.55,491.5,0.42,105,3.39,3417.12,0.06,835,26.94,429.7,null,16,74918,18,51768,0.25,3.69,0.71,4.65,0,157,84,27,19.4,25820812,832929,12.94,45.87,64356,20171,31.34,692,8956.23
Oct 2024,Bhekrai Nagar,0,0,0,116,116,1,0,1,116,117,1,0,1,0,1,0,1,110,111,0,0,0,6,6,0,0,0,116,116,1,110,null,751496,0,null,null,0,0,0,0,0,0,685696,685696,685696,22119,199.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65800,2123,21887227,706040,13.25,6360.72,31.92,55.75,87.76,0,100,0,53272,480,0,0,0,1002,784215,10,352400,4326320,47680,2124950,203280,7054640,275500,34300,478800,180000,13500,227430,1209530,0,0,8264170,12.05,0,0,0,0,0,null,0,1,1,0,2,0.29,0,0,0,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0.09,2.53,0,2.61,0,25,118,12,27.93,34452474,1111370,13.57,50.24,81872,28601,34.93,737.59,10012.34
Oct 2024,Shewalwadi,70,0,70,0,70,70,0,70,0,70,55,8,63,11.43,55,0,55,0,55,15,0,15,0,15,7,10,60,0,60,55,0,null,363398,9671,null,null,326690,0,326690,0,336361,0,0,0,336361,10850,197.28,0,1508,0,1508,0,49,0,49,0,0,0,0,0,9671,328198,0,337869,312,10587,0,10899,27037,872,11005545,355018,12.32,6454.87,32.72,52.74,80.03,0,78.57,198.16,28824,524,0,0,0,491,384689,0,176680,2117280,9360,597600,90240,2991160,135000,16800,234900,88800,5400,111563,592463,0,0,3583623,10.65,0,0,0,0,0,null,0,0,0,0,0,0,19,0.56,2803,null,null,null,null,90,57,116949,0,116949,3773,70.61,0,0,0,3.45,null,2.81,0,2.81,0,244,7.87,1384.71,0.14,217,7,1557,0.13,461,14.87,732.9,null,17,68582,14,42142,0.25,5,0.93,6.18,0,26,7,8,25.31,16699443,538692,12.75,49.65,42250,13426,31.78,768.19,9794.39
Oct 2024,Balewadi,0,0,0,59,59,0,0,0,59,59,0,0,0,0,0,0,0,42,42,0,0,0,17,17,0,0,0,53,53,0,42,null,386333,0,null,null,0,0,0,0,0,359248,0,359248,359248,11589,275.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27085,874,10559385,340625,13.54,8110.12,29.39,43.79,63.71,0,0,0,25148,599,0,0,0,525,410864,0,176200,488120,270840,931700,50760,1917620,144500,18200,251100,94800,5400,119154,633154,0,0,2550774,7.1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0.19,2.34,0,2.53,0,16,76,18,22.17,15361942,495547,13.26,42.76,37383,12234,32.73,890.07,11798.73
Oct 2024,Baner,0,0,0,74,74,0,0,0,74,74,0,0,0,0,0,0,0,71,71,0,0,0,3,3,0,0,0,74,74,0,71,null,488095,0,null,null,0,0,0,0,0,0,456683,456683,456683,14732,207.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31412,1013,12186060,393099,13.39,5536.61,26.68,41.5,63.59,0,0,0,29359,414,0,0,0,667,522298,0,128800,1270000,207600,1186150,26160,2818710,183500,23100,318600,120000,8100,151472,804772,0,0,3623482,7.93,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0.07,2.26,0,2.32,0,25,96,16,23.73,18672418,602336,13.22,40.89,45567,16208,35.57,641.79,8483.61
Oct 2024,Wagholi,0,0,0,92,92,1,0,1,92,93,1,0,1,0,1,0,1,89,90,0,0,0,3,3,0,0,0,92,92,1,89,null,641871,0,null,null,0,0,0,0,0,0,606337,606337,606337,19559,217.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35534,1146,19278042,621872,15.45,6909.69,31.79,46.84,75.09,0,100,0,40253,447,0,0,0,886,693454,10,284320,4209000,28240,1436200,789120,6746890,243500,30100,423000,159600,10800,201108,1068108,0,0,7814998,12.89,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0.11,2.53,0,2.64,0,26,74,13,24.41,30900755,996799,15.14,50.96,65852,25599,38.87,731.69,11075.54
Apr 2025,Swargate,117,50,167,0,167,119,50,169,0,169,89,9,98,7.56,89,31,120,0,120,30,19,49,0,49,21,17.65,155,0,155,113,0,null,765858,126765,null,null,342628,125797,468425,0,595190,0,0,0,595190,19840,165.33,6585,6516,0,13101,220,217,0,437,300,9090,0,9390,313,133650,484031,0,617681,4455,16134,0,20589,170668,5689,14687065,489569,14,4079.74,24.68,35.38,64.94,0,71.01,171.58,34971,291,0,0,0,679,492484,2750050,388720,2452200,11520,1030450,94800,6727740,240500,28700,449100,172800,10800,221768,1123668,0,0,7851408,13.19,0,0,0,0,0,null,0,0,0,0,0,0,112,1.81,36718,null,null,null,null,1224,47.14,130480,42936,173416,5781,61.47,0,0,0,3.64,null,2.75,2.93,2.79,0,364,12.13,1351.33,0.14,471,15.7,1044.34,0.18,835,27.83,589.08,0.31,27,80668,19,54381,0.12,6.14,1.12,7.38,0,171,138,31,15.12,26962260,898742,10.99,45.3,81746,46775,57.22,681.22,null
Apr 2025,N.T.Wadi,158,0,158,20,178,158,0,158,20,178,120,8,128,5.06,120,0,120,4,124,38,0,38,16,54,30,18.99,147,18,165,105,4,null,1053860,21095,null,null,758169,0,758169,0,779264,35829,0,35829,815093,27170,219.11,0,12340,0,12340,0,411,0,411,0,10650,0,10650,355,21095,781159,0,802254,703,26039,0,26742,238767,7959,21402452,713415,16.03,5753.35,26.26,36.32,58.05,0,75.95,222.85,44518,359,0,0,0,930,674441,0,451840,2570080,42440,1859300,501000,5424660,329500,39200,615600,235200,16200,303703,1539403,0,0,6964063,8.54,0,0,0,0,0,null,0,0,0,0,0,0,98,1.22,5585,null,null,null,null,186,59,254509,0,254509,8484,72.61,0,0,0,3.78,null,3.07,0,3.07,0,1845,61.5,434.83,0.51,700,23.33,1146.08,0.19,2545,84.83,315.23,0.71,25,69588,30,39578,0.25,5.52,0.95,6.72,0,226,130,40,22.13,34212790,1140426,15.13,41.97,75384,30866,40.95,607.94,null
Apr 2025,Kothrud,127,0,127,50,177,126,0,126,50,176,85,20,105,15.87,85,0,85,44,129,41,0,41,6,47,21,16.67,110,45,155,70,44,null,839363,89986,null,null,365154,0,365154,1858,456998,265456,0,265456,722454,24082,186.68,3967,12169,65,16201,132,406,2,540,1536,11820,0,13356,445,95489,389143,1923,486555,3183,12971,64,16219,116908,3897,19207662,640255,12.17,4963.22,26.59,38.86,61.88,0,67.46,190.81,52590,408,0,0,0,824,597788,0,351960,2992320,34160,1390400,58320,4827160,292000,34300,545400,208800,13500,269186,1363186,0,0,6190346,8.57,0,0,0,0,0,null,0,0,0,0,0,0,67,1.38,27489,null,null,null,null,916,55.36,131977,0,131977,4399,65.22,1695,57,56.51,3.47,null,2.95,0,2.95,1.13,738,24.6,656.68,0.29,477,15.9,1016,0.19,1215,40.5,398.87,0.48,17,71843,23,49905,0.2,4.5,1.08,5.79,0,180,88,34,19.06,30586359,1019545,12.13,42.34,84036,31446,37.42,651.44,null
Apr 2025,Katraj,123,0,123,104,227,125,0,125,104,229,75,19,94,15.2,75,0,75,93,168,50,0,50,11,61,31,24.8,92,94,186,71,93,null,1105892,68496,null,null,350130,0,350130,0,418626,587014,0,587014,1005640,33521,199.53,5643,7373,0,13016,188,246,0,434,600,5730,0,6330,211,74739,363233,0,437972,2491,12108,0,14599,100251,3342,31741175,1058039,13.23,6297.85,31.56,40.82,61.33,0,60,194.65,79991,476,0,0,0,1147,832107,30,662680,3941680,50200,1912400,264360,6831350,406000,48300,759600,290400,21600,374701,1900601,0,0,8731951,8.68,0,0,0,0,0,null,0,0,0,0,0,0,69,1.58,24555,null,null,null,null,819,63.95,122866,0,122866,4096,65.84,0,0,0,3.04,null,2.96,0,2.96,0,630,21,695.19,0.28,336,11.2,1303.49,0.15,966,32.2,453.39,0.43,19,72131,31,31069,0.14,4.16,1.33,5.63,0,89,120,38,17.39,47684695,1589490,13.07,47.42,121609,41618,34.22,723.86,null
Apr 2025,Hadapsar,78,0,78,67,145,78,0,78,67,145,61,11,72,14.1,61,0,61,36,97,17,0,17,31,48,6,7.69,78,60,138,58,36,null,890739,92327,null,null,270802,0,270802,0,363129,118854,110317,229172,592301,19743,203.54,1368,2862,0,4230,46,95,0,141,684,5781,0,6465,216,94379,279445,0,373824,3146,9315,0,12461,298438,9948,19707531,656918,15.05,6772.35,33.27,44.03,65.99,0,78.21,204.28,43658,450,0,0,0,676,490093,20,564400,2283440,105840,957950,535200,4446850,239500,28700,447300,171600,10800,220691,1118591,0,0,5565441,9.4,0,0,0,0,0,null,0,0,0,0,0,0,16,0.43,23458,null,null,null,null,782,50.77,86854,0,86854,2895,63.49,0,0,0,4.02,null,3.22,0,3.22,0,399,13.3,936.9,0.22,228,7.6,1639.58,0.12,627,20.9,596.21,0.34,22,90048,25,53053,0.19,4.16,1.16,5.51,0,51,141,35,19.92,29533864,984462,14.45,49.86,68148,24490,35.94,702.56,null
Apr 2025,Upper Depot,106,0,106,0,106,106,0,106,0,106,78,4,82,3.77,78,0,78,0,78,28,0,28,0,28,24,22.64,88,0,88,66,0,null,479703,34840,null,null,409290,0,409290,0,444130,0,0,0,444130,14804,189.8,0,8989,0,8989,0,300,0,300,0,6480,0,6480,216,34840,424759,0,459599,1161,14159,0,15320,35573,1186,15173570,505786,13.29,6484.44,34.16,43.25,61.94,0,73.58,196.41,38053,488,0,0,0,507,367491,10,389160,1480680,3160,542300,107520,2522830,179500,21000,335700,128400,8100,165483,838183,0,0,3361013,7.57,0,1,0,0,1,null,0,0,0,0,0,0,89,1.94,9609,null,null,null,null,320,54.17,145849,0,145849,4862,67.44,0,0,0,3.63,null,2.91,0,2.91,0,443,14.77,1037.47,0.19,378,12.6,1215.87,0.16,821,27.37,559.8,0.35,34,82872,30,59554,0.14,5.29,1.03,6.46,0,158,48,26,25.46,21731244,724375,12.84,48.93,56427,18374,32.56,723.42,null
Apr 2025,Pune Station,0,0,0,106,106,1,0,1,106,107,1,0,1,0,1,0,1,105,106,0,0,0,1,1,0,0,11,95,106,1,105,null,681510,0,null,null,0,0,0,0,0,0,639779,639779,639779,21326,201.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41731,1391,19506800,650227,15.59,6134.22,30.49,46.08,68.6,0,100,0,41696,393,0,0,0,730,529379,10,217080,1243600,105320,2054100,56640,3676750,258500,30800,483300,184800,13500,238381,1209281,0,0,4886031,7.64,0,0,0,0,0,null,1,0,0,0,1,0.16,0,0,0,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,2.28,0,2.38,0,1,126,22,20.43,29041025,968034,14.5,45.39,66739,25043,37.52,629.61,null
Apr 2025,Nigadi,0,0,0,175,175,3,0,3,175,178,3,0,3,0,3,0,3,155,158,0,0,0,20,20,0,0,14,158,171,3,155,null,1188765,4376,null,null,0,0,0,0,4376,605209,495382,1100591,1104967,36832,233.12,52,0,0,52,2,0,0,2,4560,0,0,4560,152,8988,0,0,8988,300,0,0,300,83798,2793,30853125,1028438,14.69,6509.1,27.92,38.21,57.89,0,100,99.87,70009,443,0,0,0,1260,914294,0,532560,581880,621320,3942100,201000,5878860,446500,53200,834300,319200,21600,411710,2086510,0,0,7965370,7.21,0,0,0,0,0,null,0,1,0,0,1,0.09,0,0,2458,null,null,null,null,82,27.31,0,0,0,0,0,0,0,0,3.66,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,2.75,1,3.94,0,25,187,35,21.46,46745639,1558188,14.48,42.31,107578,37569,34.92,680.87,null
Apr 2025,Bhosari,30,0,30,121,151,30,0,30,121,151,19,6,25,20,19,0,19,96,115,11,0,11,25,36,5,16.67,19,109,128,17,96,null,901314,11217,null,null,81095,0,81095,0,92312,805951,0,805951,898263,29942,260.37,417,4938,0,5355,14,165,0,179,0,7564,0,7564,252,11634,93597,0,105231,388,3120,0,3508,3051,102,24899551,829985,15.14,7217.26,27.72,42.35,62.14,0,63.33,184.62,54822,477,0,0,0,1025,743259,0,358680,212840,603480,2082550,238320,3495870,363000,42700,678600,260400,18900,334692,1698292,0,0,5194162,5.78,0,0,0,0,0,null,0,0,0,0,0,0,21,2,3217,null,null,null,null,107,51.05,30314,0,30314,1010,59.79,0,0,0,3.62,null,3.09,0,3.09,0,190,6.33,553.85,0.33,132,4.4,797.2,0.23,322,10.73,326.8,0.56,4,92212,6,54770,0.24,2.7,1.53,4.47,0,201,120,27,24.63,36535978,1217866,15.03,40.67,81021,26199,32.34,704.53,null
